Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
AFUA_4G09216	AFUA_4G09216	NA	0.3
AFUA_4G09220		NA	-1.4
AFUA_4G09230		NA	0.1
AFUA_4G09240		0.977540909213603	0
AFUA_4G09250		0.314507006431401	-1
AFUA_4G09255		NA	0.3
AFUA_4G09260		NA	0.3
AFUA_4G09270		NA	-1
AFUA_4G09280		NA	-0.3
AFUA_4G09290		NA	0
AFUA_4G09300		NA	0.3
AFUA_4G09310		NA	-0.2
AFUA_4G09320		NA	-0.5
AFUA_4G09330		NA	-0.5
AFUA_4G09340		NA	-0.4
AFUA_4G09360		0.361433821372067	0.8
AFUA_4G09370		NA	-0.7
AFUA_4G09380		NA	0.1
AFUA_4G09390		NA	0
AFUA_4G09400		NA	-0.1
AFUA_4G09410		0.72934672244939	-0.2
AFUA_4G09420		0.823877923149993	0.2
AFUA_4G09440		0.0765287811228934	1.6
AFUA_4G09450		NA	0.5
AFUA_4G09460		NA	0.1
AFUA_4G09470		NA	0.2
AFUA_4G09480		NA	0.1
AFUA_4G09490		NA	-0.1
AFUA_4G09500		NA	-0.9
AFUA_4G09510		NA	1.5
AFUA_4G09520		0.884904440778528	-0.1
AFUA_4G09530		NA	-1.3
AFUA_4G09540		NA	-0.4
AFUA_4G09550		NA	-0.2
AFUA_4G09560		0.185903916632637	1.5
AFUA_4G09580		0.260966783058799	1.3
AFUA_4G09590		NA	0.7
AFUA_4G09600		0.648216761718343	0.4
AFUA_4G09610		0.090825396536922	-1.8
AFUA_4G09620		NA	0
AFUA_4G09630		0.313772070618368	0.9
AFUA_4G09640		NA	-0.7
AFUA_4G09650		0.911469669217561	-0.1
AFUA_4G09660		0.82488180606143	-0.2
AFUA_4G09670		0.698252370768125	0.4
AFUA_4G09700		NA	0.7
AFUA_4G09710		NA	-0.7
AFUA_4G09730		0.627208308099306	-0.4
AFUA_4G09740		0.478483549268237	0.5
AFUA_4G09750		0.114437460323158	1
AFUA_4G09760		NA	1.6
AFUA_4G09770		NA	-0.6
AFUA_4G09790		NA	0.8
AFUA_4G09800		0.577327191262527	0.4
AFUA_4G09810		0.979014638244117	0
AFUA_4G09820		0.222329139083635	0.8
AFUA_4G09830		NA	-0.3
AFUA_4G09840		0.973985046377396	0
AFUA_4G09850		NA	0
AFUA_4G09860		NA	-0.5
AFUA_4G09870		0.926254656475334	0.1
AFUA_4G09880		0.185375952796315	0.9
AFUA_4G09890		0.852617466465301	0.2
AFUA_4G09900		NA	0
AFUA_4G09910		0.502969180219939	0.6
AFUA_4G09920		NA	0.4
AFUA_4G09930		0.0250879716092186	2.1
AFUA_4G09940		NA	0.8
AFUA_4G09950		0.88788343187613	-0.1
AFUA_4G09960		0.052939036376544	1.3
AFUA_4G09970		NA	-1.6
AFUA_4G09980		NA	-0.1
AFUA_4G09990		0.593440789287595	-0.5
AFUA_4G10000		0.335239756866139	0.6
AFUA_4G10010		0.566059787181452	0.5
AFUA_4G10020		0.81503118165066	0.2
AFUA_4G10030		0.229063574257033	-0.8
AFUA_4G10040		0.804244045405321	0.2
AFUA_4G10050		0.846838348401315	0.2
AFUA_4G10060		NA	-0.2
AFUA_4G10070		NA	-0.1
AFUA_4G10080		NA	0.5
AFUA_4G10090		0.761074830589423	0.4
AFUA_4G10100		0.0815495621025773	1.1
AFUA_4G10110		0.0832570920086154	1.3
AFUA_4G10120		0.326201291111162	-0.9
AFUA_4G10130		NA	-1.2
AFUA_4G10140		NA	0
AFUA_4G10150		0.535096436794009	0.6
AFUA_4G10160		NA	-0.2
AFUA_4G10170		0.349700317085319	0.9
AFUA_4G10180		0.641168804393978	0.4
AFUA_4G10190		0.662129170503994	0.4
AFUA_4G10200		0.860084525477148	0.1
AFUA_4G10210		0.155193079263991	1.6
AFUA_4G10220		NA	0.7
AFUA_4G10230		NA	0.4
AFUA_4G10240		0.391078049094551	0.6
AFUA_4G10260		0.476646972993576	0.7
AFUA_4G10270		NA	-0.9
AFUA_4G10280		0.635215796529468	-0.5
AFUA_4G10290		NA	-0.1
AFUA_4G10310		0.926254656475334	-0.1
AFUA_4G10320		NA	-0.2
AFUA_4G10330		0.0965798033660764	-1.5
AFUA_4G10340		0.797563878528134	-0.3
AFUA_4G10350		0.083716522062859	1.2
AFUA_4G10360		0.882696600857574	0.2
AFUA_4G10370		0.88788343187613	0.2
AFUA_4G10380		0.94327121118446	-0.1
AFUA_4G10390		0.134521715518531	-1.4
AFUA_4G10400		0.504329081526646	0.7
AFUA_4G10410		0.166263489882815	1.3
AFUA_4G10420		0.139929739864992	1
AFUA_4G10430		0.606826819896927	0.4
AFUA_4G10440		0.764050617403073	-0.3
AFUA_4G10450		NA	-0.9
AFUA_4G10460		0.171144664269657	0.9
AFUA_4G10470		0.971437670792887	0
AFUA_4G10480		0.0871285117082158	1.4
AFUA_4G10490		0.397427256412603	0.6
AFUA_4G10500		0.673071570307629	-0.3
AFUA_4G10510		0.956043179841406	0.1
AFUA_4G10520		0.161536639631444	1.1
AFUA_4G10530		NA	0.4
AFUA_4G10540		0.26012886311835	0.8
AFUA_4G10550		0.0260749608389692	1.8
AFUA_4G10560		NA	-0.7
AFUA_4G10570		NA	-0.8
AFUA_4G10580		NA	-0.3
AFUA_4G10600		NA	0.3
AFUA_4G10610		0.648876537814076	0.4
AFUA_4G10620		0.811527714314244	0.2
AFUA_4G10630		NA	0.8
AFUA_4G10640		NA	0.1
AFUA_4G10650		NA	0.7
AFUA_4G10660		0.781975818805369	-0.3
AFUA_4G10680		0.521052543066419	-0.5
AFUA_4G10690		0.127732239945765	1.3
AFUA_4G10700		NA	0.4
AFUA_4G10710		0.844913542491103	0.2
AFUA_4G10720		0.433477571044832	-0.7
AFUA_4G10730		0.274997170644123	0.8
AFUA_4G10740		0.0820725117811381	1.3
AFUA_4G10750		0.269573250789242	0.7
AFUA_4G10760		0.918826737148411	0.1
AFUA_4G10770		0.0438549644074498	-2.2
AFUA_4G10780		0.566577906278954	-0.4
AFUA_4G10790		0.0218943301116714	1.6
AFUA_4G10800		0.221683978567872	0.8
AFUA_4G10810		0.2263619855332	-0.9
AFUA_4G10820		NA	-0.8
AFUA_4G10830		0.31158239562233	0.8
AFUA_4G10840		NA	-0.6
AFUA_4G10850		NA	-0.7
AFUA_4G10860		0.452481449057602	-0.7
AFUA_4G10880		NA	-0.2
AFUA_4G10890		NA	-0.6
AFUA_4G10900		NA	0.3
AFUA_4G10910		0.761785390096267	0.3
AFUA_4G10920		0.755734429108275	0.3
AFUA_4G10930		0.164054693670715	1.1
AFUA_4G10940		0.363206063138171	-0.6
AFUA_4G10950		0.931671191692607	-0.1
AFUA_4G10960		NA	0.9
AFUA_4G10970		0.0316380046098234	-1.9
AFUA_4G10990		0.647474599340498	-0.5
AFUA_4G11000		0.39280228708552	0.7
AFUA_4G11012		0.498266587081495	-0.5
AFUA_4G11040		0.321625972863249	-0.9
AFUA_4G11050		0.423628545559524	0.5
AFUA_4G11060		NA	-0.2
AFUA_4G11070		0.784524455866699	0.2
AFUA_4G11080		0.0984559319973033	-1.2
AFUA_4G11100		0.862553237313972	-0.2
AFUA_4G11110		0.189128722568568	-1.3
AFUA_4G11120		NA	-0.6
AFUA_4G11130		NA	0.9
AFUA_4G11140		NA	0
AFUA_4G11150		0.899874483401409	0.1
AFUA_4G11160		NA	0.1
AFUA_4G11170		0.353800958451347	-0.6
AFUA_4G11180		NA	-0.4
AFUA_4G11190		0.682583030623427	-0.3
AFUA_4G11200		NA	0.1
AFUA_4G11210		NA	-0.4
AFUA_4G11220		0.747088943210263	0.3
AFUA_4G11230		0.775614367255385	0.4
AFUA_4G11240		0.365217358021879	0.8
AFUA_4G11250		0.396521887290277	1
AFUA_4G11260		0.69666722207012	0.4
AFUA_4G11270		0.443067545569407	0.8
AFUA_4G11280		0.759393068127012	0.4
AFUA_4G11290		0.0618493239791441	-1.6
AFUA_4G11300		0.230958214656545	0.8
AFUA_4G11310		0.0608042349744569	1.3
AFUA_4G11320		NA	0.1
AFUA_4G11330		0.470331462043509	0.8
AFUA_4G11340		0.813260493421251	-0.2
AFUA_4G11350		0.890346561907516	-0.2
AFUA_4G11360		0.0765287811228934	-1.5
AFUA_4G11370		NA	-1
AFUA_4G11380		NA	-0.4
AFUA_4G11390		0.369697134150606	0.7
AFUA_4G11400		NA	-0.8
AFUA_4G11410		NA	-0.1
AFUA_4G11420		NA	0.1
AFUA_4G11440		0.0445605897026487	-1.7
AFUA_4G11450		0.985221601835616	0
AFUA_4G11460		0.785324025869096	0.2
AFUA_4G11467		0.209361210761601	0.9
AFUA_4G11477		0.512206217437595	0.5
AFUA_4G11480		NA	0.3
AFUA_4G11490		NA	0.2
AFUA_4G11500		0.34032457043713	0.8
AFUA_4G11510		NA	-0.2
AFUA_4G11520		NA	-0.2
AFUA_4G11530		0.180156356081337	0.8
AFUA_4G11540		0.778848214726804	-0.3
AFUA_4G11550		0.69204229050026	0.3
AFUA_4G11560		0.339454700634541	0.7
AFUA_4G11570		0.0871285117082158	1.4
AFUA_4G11580		0.818855370768549	-0.3
AFUA_4G11590		0.491348561393585	0.6
AFUA_4G11602		NA	-0.8
AFUA_4G11620		NA	0.2
AFUA_4G11630		NA	0.4
AFUA_4G11640		NA	-0.8
AFUA_4G11650		0.0632331395264919	1.4
AFUA_4G11660		0.475882362611016	0.4
AFUA_4G11680		0.566971371410636	0.5
AFUA_4G11690		0.298769812629332	0.7
AFUA_4G11700		0.82488180606143	-0.2
AFUA_4G11710		0.921393687052111	0.1
AFUA_4G11720		0.330350843700274	0.8
AFUA_4G11730		0.950341171727389	-0.1
AFUA_4G11740		NA	-0.4
AFUA_4G11750		0.472271316449867	0.7
AFUA_4G11760		0.754645027324622	-0.3
AFUA_4G11770		0.770599877615905	-0.3
AFUA_4G11780		NA	-1.5
AFUA_4G11800		0.213169701634212	-0.8
AFUA_4G11810		0.166909144484002	-1.3
AFUA_4G11820		0.854567242624549	0.2
AFUA_4G11830		0.836078293840487	-0.2
AFUA_4G11840		0.819129955310034	-0.2
AFUA_4G11850		0.084405250916016	1.3
AFUA_4G11860		0.501070292136076	0.5
AFUA_4G11870		NA	-0.3
AFUA_4G11880		0.135352231473719	1.1
AFUA_4G11890		NA	0.6
AFUA_4G11900		0.15320358069582	1.5
AFUA_4G11910		0.816119546931806	0.2
AFUA_4G11920		0.425111454900369	0.6
AFUA_4G11930		NA	-0.5
AFUA_4G11940		NA	-0.4
AFUA_4G11960		0.0673562818683417	1.4
AFUA_4G11970		0.0218943301116714	1.8
AFUA_4G11980		0.40513358282464	0.7
AFUA_4G11990		0.152537981995032	1.2
AFUA_4G12000		0.651353265174827	-0.3
AFUA_4G12010		0.186754532775386	-1
AFUA_4G12020		NA	-0.5
AFUA_4G12030		NA	0.3
AFUA_4G12040		0.907808808769008	0.1
AFUA_4G12050		0.823626126587916	-0.2
AFUA_4G12060		0.490995535714791	0.6
AFUA_4G12070		0.680711007783825	-0.3
AFUA_4G12080		0.414145129393617	0.6
AFUA_4G12090		0.296274410800452	0.8
AFUA_4G12100		0.118764687448434	1.3
AFUA_4G12110		0.0573706284743287	1.6
AFUA_4G12120		0.171175818936999	0.9
AFUA_4G12140		0.938319378468014	-0.1
AFUA_4G12150		NA	-1
AFUA_4G12160		NA	-0.5
AFUA_4G12170		0.619889697581483	0.3
AFUA_4G12180		0.948870590546419	-0.1
AFUA_4G12190		0.690709416952983	0.4
AFUA_4G12200		NA	0.5
AFUA_4G12210		NA	0.1
AFUA_4G12220		0.670229721803153	0.4
AFUA_4G12240		NA	0.5
AFUA_4G12250		0.189026037720004	1
AFUA_4G12260		NA	-0.6
AFUA_4G12270		NA	-0.4
AFUA_4G12280		0.890346561907516	0.2
AFUA_4G12290		NA	-0.1
AFUA_4G12310		0.746812039429025	0.3
AFUA_4G12320		NA	-0.9
AFUA_4G12330		0.815749404348964	-0.2
AFUA_4G12340		0.309887245966872	-1
AFUA_4G12350		NA	0.3
AFUA_4G12360		NA	-0.3
AFUA_4G12370		NA	-1.2
AFUA_4G12380		NA	-0.2
AFUA_4G12390		0.853405642159518	0.2
AFUA_4G12400		0.967540075491689	0
AFUA_4G12410		0.00625524097221986	-3.1
AFUA_4G12420		NA	-0.2
AFUA_4G12430		0.957169995736728	0.1
AFUA_4G12440		0.580638117443544	-0.5
AFUA_4G12450		0.355160643051726	1
AFUA_4G12470		0.417269936331195	0.8
AFUA_4G12480		0.274997170644123	0.9
AFUA_4G12490		0.82488180606143	0.2
AFUA_4G12500		0.67856793188724	-0.4
AFUA_4G12510		NA	-0.2
AFUA_4G12530		0.875172086414957	0.2
AFUA_4G12540		0.43804685572587	0.6
AFUA_4G12550		0.880692780689883	0.1
AFUA_4G12560		0.216204892219677	-0.8
AFUA_4G12570		0.370170160326831	-0.7
AFUA_4G12590		0.163185658559518	-0.9
AFUA_4G12600		0.0439779895101921	1.5
AFUA_4G12610		0.762223480937822	0.2
AFUA_4G12620		0.561560785921513	0.5
AFUA_4G12630		0.731084803931665	0.3
AFUA_4G12640		0.391585258118338	0.7
AFUA_4G12650		0.809017859872511	0.2
AFUA_4G12670		0.944971082942592	0.1
AFUA_4G12680		0.559240161115398	0.6
AFUA_4G12690		0.300943489947191	0.8
AFUA_4G12700		0.554972145432191	-0.5
AFUA_4G12710		0.857798320016427	0.2
AFUA_4G12720		0.43804685572587	0.6
AFUA_4G12730		0.898885061527684	-0.1
AFUA_4G12740		0.661699612811839	0.4
AFUA_4G12750		0.485174457997712	0.5
AFUA_4G12760		0.869764456038277	0.2
AFUA_4G12770		NA	0.1
AFUA_4G12780		0.250408743304633	-0.9
AFUA_4G12790		0.882054000866527	0.1
AFUA_4G12800		NA	0.9
AFUA_4G12810		0.101021717514647	1.4
AFUA_4G12830		0.897678863118144	0.1
AFUA_4G12840		0.476646972993576	0.7
AFUA_4G12850		0.918826737148411	-0.1
AFUA_4G12870		0.690709416952983	0.5
AFUA_4G12880		0.844984286325869	0.3
AFUA_4G12890		NA	0.3
AFUA_4G12900		NA	-0.3
AFUA_4G12910		0.81277523224158	0.3
AFUA_4G12920		0.118602478253853	1.1
AFUA_4G12930		0.844769461516256	0.2
AFUA_4G12940		NA	0.3
AFUA_4G12950		0.452912773289763	-0.5
AFUA_4G12960		NA	0.6
AFUA_4G12970		0.731922906978123	0.3
AFUA_4G12980		0.78261491454941	0.2
AFUA_4G12990		0.0115778035701016	1.9
AFUA_4G13000		0.748284576465937	-0.3
AFUA_4G13010		0.811255919163603	-0.2
AFUA_4G13020		0.80536314174781	-0.2
AFUA_4G13030		NA	-0.3
AFUA_4G13040		NA	-0.7
AFUA_4G13050		NA	-0.2
AFUA_4G13060		NA	-0.9
AFUA_4G13070		NA	0.2
AFUA_4G13080		0.995429761999018	0
AFUA_4G13090		0.922125639744561	0.1
AFUA_4G13113		NA	0.3
AFUA_4G13120		0.583098711528923	-0.5
AFUA_4G13130		NA	0.4
AFUA_4G13140		0.541468273263293	0.5
AFUA_4G13150		0.666727458275237	-0.4
AFUA_4G13160		0.21384068508135	1
AFUA_4G13170		0.184793628956521	1
AFUA_4G13180		0.491142245455423	-0.7
AFUA_4G13190		0.2263619855332	1.1
AFUA_4G13200		NA	0
AFUA_4G13203	AFUA_4G13203	NA	0.1
AFUA_4G13206	AFUA_4G13206	NA	0.9
AFUA_4G13210		0.945062096383756	-0.1
AFUA_4G13220		NA	-0.5
AFUA_4G13230		0.12533055928464	-1.3
AFUA_4G13240		0.568262403164949	0.5
AFUA_4G13250		0.772468985128977	0.3
AFUA_4G13260		NA	0.8
AFUA_4G13265	AFUA_4G13265	NA	-0.4
AFUA_4G13270		0.413895565076352	0.6
AFUA_4G13280		0.0842188700808018	1.4
AFUA_4G13290		NA	-0.8
AFUA_4G13300		0.0377292721398934	-1.7
AFUA_4G13310		0.0420151115209641	-1.7
AFUA_4G13320		NA	-0.7
AFUA_4G13330		0.0545736497488321	1.3
AFUA_4G13340		0.82488180606143	0.2
AFUA_4G13350		0.223522073637888	1
AFUA_4G13360		NA	-0.5
AFUA_4G13380		0.0594809336980497	1.6
AFUA_4G13390		NA	0
AFUA_4G13400		NA	-0.3
AFUA_4G13410		0.0871285117082158	1.3
AFUA_4G13430		NA	-0.4
AFUA_4G13440		0.800154050654253	0.2
AFUA_4G13450		0.1554979559295	1.3
AFUA_4G13460		0.345032549622437	0.6
AFUA_4G13470		0.10303336320131	1.2
AFUA_4G13480		0.112057182636772	1.1
AFUA_4G13490		0.464482055101838	0.6
AFUA_4G13500		0.0604590048556516	-1.5
AFUA_4G13510		0.897185240056991	-0.1
AFUA_4G13520		NA	0.5
AFUA_4G13530		0.890970770473542	-0.1
AFUA_4G13540		0.353307018532101	-1
AFUA_4G13550		0.893815894628023	-0.2
AFUA_4G13560		0.318270585768592	0.9
AFUA_4G13570		0.306291717145417	1
AFUA_4G13580		0.973985046377396	0
AFUA_4G13590		0.141893711827777	-1.1
AFUA_4G13600		NA	-0.4
AFUA_4G13610		NA	0
AFUA_4G13620		NA	0.3
AFUA_4G13630		0.424604576418676	-0.8
AFUA_4G13640		NA	-0.3
AFUA_4G13660		NA	-1.2
AFUA_4G13670		NA	-0.1
AFUA_4G13680		0.862420758647402	0.2
AFUA_4G13690		0.0439400944951733	1.3
AFUA_4G13700		0.250452660431783	0.7
AFUA_4G13710		NA	1
AFUA_4G13720		0.44207242401934	-0.5
AFUA_4G13730		0.660759833383881	0.5
AFUA_4G13740		0.484587995969965	0.5
AFUA_4G13750		NA	-0.1
AFUA_4G13760		NA	-0.1
AFUA_4G13765		NA	-1.1
AFUA_4G13770		NA	-0.7
AFUA_4G13780		NA	0
AFUA_4G13800		NA	-0.1
AFUA_4G13810		NA	-0.5
AFUA_4G13820		NA	0.1
AFUA_4G13830		NA	-0.2
AFUA_4G13850		NA	-0.3
AFUA_4G13860		0.812107396584545	-0.2
AFUA_4G13872		NA	-1.6
AFUA_4G13900		NA	-0.7
AFUA_4G13910		0.155427260002314	-1.1
AFUA_4G13920		NA	0.3
AFUA_4G13930		NA	-0.2
AFUA_4G13940		NA	-1.3
AFUA_4G13950		NA	-1.2
AFUA_4G13960		NA	-1.1
AFUA_4G13970		NA	-1.7
AFUA_4G13980		0.277493778804177	-1.2
AFUA_4G13990		NA	-1.2
AFUA_4G14000		NA	-0.8
AFUA_4G14005	AFUA_4G14005	NA	0
AFUA_4G14010		NA	-1.5
AFUA_4G14020		NA	-1
AFUA_4G14030		NA	-0.5
AFUA_4G14040		NA	-1.4
AFUA_4G14050		NA	-1.6
AFUA_4G14060		NA	-0.8
AFUA_4G14070		NA	-1.3
AFUA_4G14080		NA	-1.3
AFUA_4G14085		NA	-0.9
AFUA_4G14090		NA	-0.4
AFUA_4G14100		NA	1.3
AFUA_4G14110		NA	-0.1
AFUA_4G14120		NA	-0.8
AFUA_4G14130		NA	-0.7
AFUA_4G14140		NA	-1.2
AFUA_4G14150		NA	-1.1
AFUA_4G14160		NA	-0.1
AFUA_4G14170		NA	0
AFUA_4G14175		NA	-0.7
AFUA_4G14180		NA	-1.3
AFUA_4G14190		NA	-2.2
AFUA_4G14200		NA	-0.2
AFUA_4G14205		NA	-0.9
AFUA_4G14210		NA	-0.7
AFUA_4G14220		NA	0.1
AFUA_4G14230		NA	-0.4
AFUA_4G14240		0.0762566523216354	-1.5
AFUA_4G14250		NA	0
AFUA_4G14260		0.0264337995183908	-2.4
AFUA_4G14270		NA	-0.2
AFUA_4G14290		NA	-2
AFUA_4G14300		NA	-1.3
AFUA_4G14310		NA	-0.3
AFUA_4G14350		NA	-1
AFUA_4G14360		NA	0
AFUA_4G14380		0.216862295136075	1
AFUA_4G14400		0.581224385445159	0.4
AFUA_4G14410		NA	-1.5
AFUA_4G14420		NA	-0.4
AFUA_4G14440		NA	-0.2
AFUA_4G14450		0.114222660028547	1.3
AFUA_4G14460		0.530064175026696	-0.5
AFUA_4G14470		NA	-0.8
AFUA_4G14480		NA	-0.2
AFUA_4G14490		NA	-1
AFUA_4G14500		NA	-1.1
AFUA_4G14510		0.723204279130458	-0.5
AFUA_4G14520		NA	-0.8
AFUA_4G14530		0.518085198619794	-0.7
AFUA_4G14540		NA	-0.6
AFUA_4G14550		NA	-0.9
AFUA_4G14560		0.733064670940479	-0.3
AFUA_4G14570		NA	-0.7
AFUA_4G14580		0.643958392190551	-0.4
AFUA_4G14590		NA	1
AFUA_4G14600		NA	0
AFUA_4G14610		0.0149122834472179	2.4
AFUA_4G14620		0.906447467260423	-0.2
AFUA_4G14630		0.00600463880722074	-3.1
AFUA_4G14640		0.0810532841563235	-1.9
AFUA_4G14650		NA	1.1
AFUA_4G14660		NA	1.2
AFUA_4G14670		NA	-0.1
AFUA_4G14680		0.944495396022514	-0.1
AFUA_4G14690		NA	-0.3
AFUA_4G14700		NA	-0.9
AFUA_4G14705		NA	-0.4
AFUA_4G14712		NA	-1.6
AFUA_4G14730		NA	-1.3
AFUA_4G14735		NA	-1.1
AFUA_4G14740		NA	-1.4
AFUA_4G14751		NA	-2.5
AFUA_4G14770		NA	-0.6
AFUA_4G14780		NA	-0.1
AFUA_4G14790		NA	-1.2
AFUA_4G14800		NA	-1
AFUA_4G14810		NA	-1.2
AFUA_4G14820		NA	0.4
AFUA_4G14830		NA	-0.9
AFUA_4G14840		NA	-0.6
AFUA_4G14850		NA	-0.7
AFUA_5G00100		NA	-0.2
AFUA_5G00110		NA	-1.9
AFUA_5G00120		NA	-2.1
AFUA_5G00130		NA	-2.7
AFUA_5G00135		NA	-2.2
AFUA_5G00145		NA	-1.6
AFUA_5G00150		NA	-0.3
AFUA_5G00155		NA	-1.5
AFUA_5G00160		NA	0
AFUA_5G00170		NA	-0.5
AFUA_5G00180		NA	-1
AFUA_5G00190		NA	-1.5
AFUA_5G00200		NA	-0.6
AFUA_5G00210		NA	-1.3
AFUA_5G00220		NA	-1.3
AFUA_5G00230		NA	-0.2
AFUA_5G00240		NA	-1.5
AFUA_5G00250		NA	-1.1
AFUA_5G00260		NA	-0.7
AFUA_5G00280		NA	-1
AFUA_5G00290		0.695765811162435	0.4
AFUA_5G00300		NA	-0.1
AFUA_5G00310		NA	0.3
AFUA_5G00320		NA	0.7
AFUA_5G00330		NA	-0.2
AFUA_5G00340		NA	-0.5
AFUA_5G00352		NA	-0.4
AFUA_5G00370		NA	-0.2
AFUA_5G00380		NA	-0.1
AFUA_5G00390		NA	-1.1
AFUA_5G00400		NA	-0.9
AFUA_5G00410		NA	1.1
AFUA_5G00420		NA	0.1
AFUA_5G00430		NA	-0.5
AFUA_5G00435		NA	-1.1
AFUA_5G00440		NA	0
AFUA_5G00460		NA	-0.3
AFUA_5G00470		NA	-0.2
AFUA_5G00480		NA	0.5
AFUA_5G00490		NA	0
AFUA_5G00500		NA	-1.9
AFUA_5G00510		NA	-0.5
AFUA_5G00520		NA	-1
AFUA_5G00530		NA	-1.4
AFUA_5G00540		NA	-0.5
AFUA_5G00550		NA	-0.2
AFUA_5G00560		NA	-1.5
AFUA_5G00570		NA	-2
AFUA_5G00580		NA	-1.1
AFUA_5G00590		0.211441305130986	-1.3
AFUA_5G00600		NA	-0.7
AFUA_5G00610		NA	-0.6
AFUA_5G00620		NA	0
AFUA_5G00630		NA	-1.5
AFUA_5G00640		NA	-2.2
AFUA_5G00650		NA	-1.4
AFUA_5G00660		NA	-1.6
AFUA_5G00670		NA	-0.9
AFUA_5G00680		NA	-1.3
AFUA_5G00690		NA	-0.7
AFUA_5G00700		NA	0.3
AFUA_5G00710		NA	-0.9
AFUA_5G00720		NA	-0.6
AFUA_5G00730		NA	-0.4
AFUA_5G00740		NA	-0.5
AFUA_5G00750		NA	-1.1
AFUA_5G00760		0.9134468071597	-0.1
AFUA_5G00770		0.916008338613603	0.2
AFUA_5G00790		0.958680961485602	0.1
AFUA_5G00800		NA	0.1
AFUA_5G00810		NA	0
AFUA_5G00820		NA	0
AFUA_5G00830		NA	-0.3
AFUA_5G00840		NA	-1.2
AFUA_5G00860		NA	-0.6
AFUA_5G00870		NA	-0.4
AFUA_5G00890		0.637606855712931	-0.6
AFUA_5G00900		0.0439400944951733	-1.9
AFUA_5G00910		NA	-0.4
AFUA_5G00920		NA	0.3
AFUA_5G00930		NA	0.3
AFUA_5G00940		NA	0.8
AFUA_5G00950		NA	-1
AFUA_5G00960		NA	-0.9
AFUA_5G00975		NA	0.2
AFUA_5G00980		NA	-1.1
AFUA_5G00990		NA	-1
AFUA_5G01000		NA	-1.2
AFUA_5G01005		NA	-0.2
AFUA_5G01010		NA	-0.7
AFUA_5G01020		NA	0.5
AFUA_5G01030		NA	-1.5
AFUA_5G01040		NA	-0.8
AFUA_5G01050		NA	-1
AFUA_5G01060		NA	-0.8
AFUA_5G01070		NA	-0.8
AFUA_5G01080		NA	-0.7
AFUA_5G01090		NA	-1
AFUA_5G01100		NA	-0.5
AFUA_5G01110		NA	-0.5
AFUA_5G01120		NA	-0.6
AFUA_5G01130		NA	0.1
AFUA_5G01140		NA	-0.3
AFUA_5G01160		0.270894901921216	0.7
AFUA_5G01170		NA	0.8
AFUA_5G01180		NA	-0.2
AFUA_5G01190		NA	-0.7
AFUA_5G01200		NA	-1
AFUA_5G01210		NA	-1.5
AFUA_5G01220		NA	-1.3
AFUA_5G01230		NA	-0.2
AFUA_5G01240		NA	-0.8
AFUA_5G01242		NA	-0.3
AFUA_5G01245		0.795866602653523	-0.3
AFUA_5G01248		0.0139266356348811	-2.9
AFUA_5G01250		NA	-1
AFUA_5G01260		NA	-0.9
AFUA_5G01265	AFUA_5G01265	NA	-0.1
AFUA_5G01272		0.812744585574793	-0.3
AFUA_5G01290		0.57448487383894	-0.6
AFUA_5G01300		NA	0.2
AFUA_5G01310		NA	0.2
AFUA_5G01320		NA	-0.5
AFUA_5G01330		NA	-0.6
AFUA_5G01340		0.0316380046098234	-2.5
AFUA_5G01350		NA	-1.2
AFUA_5G01360		NA	0
AFUA_5G01370		NA	0
AFUA_5G01380		0.890563957421846	0.2
AFUA_5G01400		NA	-1
AFUA_5G01410		NA	-0.2
AFUA_5G01420		NA	-0.6
AFUA_5G01430		0.561574438870266	-0.6
AFUA_5G01440		0.926254656475334	0.1
AFUA_5G01450		0.111354843039165	1.5
AFUA_5G01460		0.221938288804774	0.7
AFUA_5G01470		NA	0.7
AFUA_5G01480		NA	0.6
AFUA_5G01490		NA	0.3
AFUA_5G01500		0.189128722568568	1.2
AFUA_5G01510		0.0626930934629943	1.8
AFUA_5G01520		0.188715703419371	1.3
AFUA_5G01530		NA	0.6
AFUA_5G01540		NA	0.3
AFUA_5G01550		0.510070433332341	0.5
AFUA_5G01560		NA	1
AFUA_5G01570		NA	0.8
AFUA_5G01580		0.785109747169549	-0.3
AFUA_5G01590		NA	-0.2
AFUA_5G01600		NA	0.4
AFUA_5G01610		NA	0.8
AFUA_5G01620		NA	0.7
AFUA_5G01630		0.682669973032309	0.5
AFUA_5G01640		0.149037309961676	1.7
AFUA_5G01650		0.0815495621025773	1.7
AFUA_5G01662		0.403602649608165	0.9
AFUA_5G01680		0.735975820645719	0.5
AFUA_5G01690		NA	0.3
AFUA_5G01700		0.834161567637417	0.3
AFUA_5G01710		0.688888932001237	-0.3
AFUA_5G01720		NA	-0.1
AFUA_5G01730		0.0965798033660764	1.4
AFUA_5G01740		0.0884891517317957	1.4
AFUA_5G01750		0.0438549644074498	2
AFUA_5G01760		0.0473140170794532	1.5
AFUA_5G01770		0.808861314008712	0.2
AFUA_5G01780		0.721118799933388	0.3
AFUA_5G01790		NA	0.3
AFUA_5G01800		0.113400700670779	1.1
AFUA_5G01810		NA	-0.3
AFUA_5G01820		0.0434664469621252	-1.5
AFUA_5G01830		NA	-0.1
AFUA_5G01840		0.950831487457783	-0.1
